0.01	0.01	100	17
0.01	0.01	100	18
0.01	0.01	100	19
0.01	0.01	100	20
0.01	0.01	100	21
0.01	0.01	100	22
0.01	0.01	100	23
0.01	0.01	100	24
0.01	0.01	100	25
0.01	0.01	100	26
0.01	0.01	100	27
0.01	0.01	100	28
0.01	0.01	100	29
0.01	0.01	100	30
0.01	0.01	100	31
0.01	0.01	100	32
0.01	0.01	100	33
0.01	0.01	100	34
0.01	0.01	100	35
0.01	0.01	100	36
0.01	0.01	100	37
0.01	0.01	100	38
0.01	0.01	100	39
0.01	0.01	100	40
0.01	0.01	100	41
0.01	0.01	100	42
0.01	0.01	100	43
0.01	0.01	100	44
0.01	0.01	100	45
0.01	0.01	100	46
0.01	0.01	100	47
0.01	0.01	100	48
0.01	0.01	100	49
0.01	0.01	100	50
0.01	0.01	150	1
0.01	0.01	150	2
0.01	0.01	150	3
0.01	0.01	150	4
0.01	0.01	150	5
0.01	0.01	150	6
0.01	0.01	150	7
0.01	0.01	150	8
0.01	0.01	150	9
0.01	0.01	150	10
0.01	0.01	150	11
0.01	0.01	150	12
0.01	0.01	150	13
0.01	0.01	150	14
0.01	0.01	150	15
0.01	0.01	150	16
0.01	0.01	150	17
0.01	0.01	150	18
0.01	0.01	150	19
0.01	0.01	150	20
0.01	0.01	150	21
0.01	0.01	150	22
0.01	0.01	150	23
0.01	0.01	150	24
0.01	0.01	150	25
0.01	0.01	150	26
0.01	0.01	150	27
0.01	0.01	150	28
0.01	0.01	150	29
0.01	0.01	150	30
0.01	0.01	150	31
0.01	0.01	150	32
0.01	0.01	150	33
0.01	0.01	150	34
0.01	0.01	150	35
0.01	0.01	150	36
0.01	0.01	150	37
0.01	0.01	150	38
0.01	0.01	150	39
0.01	0.01	150	40
0.01	0.01	150	41
0.01	0.01	150	42
0.01	0.01	150	43
0.01	0.01	150	44
0.01	0.01	150	45
0.01	0.01	150	46
0.01	0.01	150	47
0.01	0.01	150	48
0.01	0.01	150	49
0.01	0.01	150	50
0.01	0.01	200	1
0.01	0.01	200	2
0.01	0.01	200	3
0.01	0.01	200	4
0.01	0.01	200	5
0.01	0.01	200	6
0.01	0.01	200	7
0.01	0.01	200	8
0.01	0.01	200	9
0.01	0.01	200	10
0.01	0.01	200	11
0.01	0.01	200	12
0.01	0.01	200	13
0.01	0.01	200	14
0.01	0.01	200	15
0.01	0.01	200	16
0.01	0.01	200	17
0.01	0.01	200	18
0.01	0.01	200	19
0.01	0.01	200	20
0.01	0.01	200	21
0.01	0.01	200	22
0.01	0.01	200	23
0.01	0.01	200	24
0.01	0.01	200	25
0.01	0.01	200	26
0.01	0.01	200	27
0.01	0.01	200	28
0.01	0.01	200	29
0.01	0.01	200	30
0.01	0.01	200	31
0.01	0.01	200	32
0.01	0.01	200	33
0.01	0.01	200	34
0.01	0.01	200	35
0.01	0.01	200	36
0.01	0.01	200	37
0.01	0.01	200	38
0.01	0.01	200	39
0.01	0.01	200	40
0.01	0.01	200	41
0.01	0.01	200	42
0.01	0.01	200	43
0.01	0.01	200	44
0.01	0.01	200	45
0.01	0.01	200	46
0.01	0.01	200	47
0.01	0.01	200	48
0.01	0.01	200	49
0.01	0.01	200	50
0.01	0.001	300	1
0.01	0.001	300	2
0.01	0.001	300	3
0.01	0.001	300	4
0.01	0.001	300	5
0.01	0.001	300	6
0.01	0.001	300	7
0.01	0.001	300	8
0.01	0.001	300	9
0.01	0.001	300	10
0.01	0.001	300	11
0.01	0.001	300	12
0.01	0.001	300	13
0.01	0.001	300	14
0.01	0.001	300	15
0.01	0.001	300	16
0.01	0.001	300	17
0.01	0.001	300	18
0.01	0.001	300	19
0.01	0.001	300	20
0.01	0.001	300	21
0.01	0.001	300	22
0.01	0.001	300	23
0.01	0.001	300	24
0.01	0.001	300	25
0.01	0.001	300	26
0.01	0.001	300	27
0.01	0.001	300	28
0.01	0.001	300	29
0.01	0.001	300	30
0.01	0.001	300	31
0.01	0.001	300	32
0.01	0.001	300	33
0.01	0.001	300	34
0.01	0.001	300	35
0.01	0.001	300	36
0.01	0.001	300	37
0.01	0.001	300	38
0.01	0.001	300	39
0.01	0.001	300	40
0.01	0.001	300	41
0.01	0.001	300	42
0.01	0.001	300	43
0.01	0.001	300	44
0.01	0.001	300	45
0.01	0.001	300	46
0.01	0.001	300	47
0.01	0.001	300	48
0.01	0.001	300	49
0.01	0.001	300	50
0.01	0.001	400	1
0.01	0.001	400	2
0.01	0.001	400	3
0.01	0.001	400	4
0.01	0.001	400	5
0.01	0.001	400	6
0.01	0.001	400	7
0.01	0.001	400	8
0.01	0.001	400	9
0.01	0.001	400	10
0.01	0.001	400	11
0.01	0.001	400	12
0.01	0.001	400	13
0.01	0.001	400	14
0.01	0.001	400	15
0.01	0.001	400	16
0.01	0.001	400	17
0.01	0.001	400	18
0.01	0.001	400	19
0.01	0.001	400	20
0.01	0.001	400	21
0.01	0.001	400	22
0.01	0.001	400	23
0.01	0.001	400	24
0.01	0.001	400	25
0.01	0.001	400	26
0.01	0.001	400	27
0.01	0.001	400	28
0.01	0.001	400	29
0.01	0.001	400	30
0.01	0.001	400	31
0.01	0.001	400	32
0.01	0.001	400	33
0.01	0.001	400	34
0.01	0.001	400	35
0.01	0.001	400	36
0.01	0.001	400	37
0.01	0.001	400	38
0.01	0.001	400	39
0.01	0.001	400	40
0.01	0.001	400	41
0.01	0.001	400	42
0.01	0.001	400	43
0.01	0.001	400	44
0.01	0.001	400	45
0.01	0.001	400	46
0.01	0.001	400	47
0.01	0.001	400	48
0.01	0.001	400	49
0.01	0.001	400	50
0.01	0.001	500	1
0.01	0.001	500	2
0.01	0.001	500	3
0.01	0.001	500	4
0.01	0.001	500	5
0.01	0.001	500	6
0.01	0.001	500	7
0.01	0.001	500	8
0.01	0.001	500	9
0.01	0.001	500	10
0.01	0.001	500	11
0.01	0.001	500	12
0.01	0.001	500	13
0.01	0.001	500	14
0.01	0.001	500	15
0.01	0.001	500	16
0.01	0.001	500	17
0.01	0.001	500	18
0.01	0.001	500	19
0.01	0.001	500	20
0.01	0.001	500	21
0.01	0.001	500	22
0.01	0.001	500	23
0.01	0.001	500	24
0.01	0.001	500	25
0.01	0.001	500	26
0.01	0.001	500	27
0.01	0.001	500	28
0.01	0.001	500	29
0.01	0.001	500	30
0.01	0.001	500	31
0.01	0.001	500	32
0.01	0.001	500	33
0.01	0.001	500	34
0.01	0.001	500	35
0.01	0.001	500	36
0.01	0.001	500	37
0.01	0.001	500	38
0.01	0.001	500	39
0.01	0.001	500	40
0.01	0.001	500	41
0.01	0.001	500	42
0.01	0.001	500	43
0.01	0.001	500	44
0.01	0.001	500	45
0.01	0.001	500	46
0.01	0.001	500	47
0.01	0.001	500	48
0.01	0.001	500	49
0.01	0.001	500	50
0.01	0.01	300	1
0.01	0.01	300	2
0.01	0.01	300	3
0.01	0.01	300	4
0.01	0.01	300	5
0.01	0.01	300	6
0.01	0.01	300	7
0.01	0.01	300	8
0.01	0.01	300	9
0.01	0.01	300	10
0.01	0.01	300	11
0.01	0.01	300	12
0.01	0.01	300	13
0.01	0.01	300	14
0.01	0.01	300	15
0.01	0.01	300	16
0.01	0.01	300	17
0.01	0.01	300	18
0.01	0.01	300	19
0.01	0.01	300	20
0.01	0.01	300	21
0.01	0.01	300	22
0.01	0.01	300	23
0.01	0.01	300	24
0.01	0.01	300	25
0.01	0.01	300	26
0.01	0.01	300	27
0.01	0.01	300	28
0.01	0.01	300	29
0.01	0.01	300	30
0.01	0.01	300	31
0.01	0.01	300	32
0.01	0.01	300	33
0.01	0.01	300	34
0.01	0.01	300	35
0.01	0.01	300	36
0.01	0.01	300	37
0.01	0.01	300	38
0.01	0.01	300	39
0.01	0.01	300	40
0.01	0.01	300	41
0.01	0.01	300	42
0.01	0.01	300	43
0.01	0.01	300	44
0.01	0.01	300	45
0.01	0.01	300	46
0.01	0.01	300	47
0.01	0.01	300	48
0.01	0.01	300	49
0.01	0.01	300	50
0.01	0.01	400	1
0.01	0.01	400	2
0.01	0.01	400	3
0.01	0.01	400	4
0.01	0.01	400	5
0.01	0.01	400	6
0.01	0.01	400	7
0.01	0.01	400	8
0.01	0.01	400	9
0.01	0.01	400	10
0.01	0.01	400	11
0.01	0.01	400	12
0.01	0.01	400	13
0.01	0.01	400	14
0.01	0.01	400	15
0.01	0.01	400	16
0.01	0.01	400	17
0.01	0.01	400	18
0.01	0.01	400	19
0.01	0.01	400	20
0.01	0.01	400	21
0.01	0.01	400	22
0.01	0.01	400	23
0.01	0.01	400	24
0.01	0.01	400	25
0.01	0.01	400	26
0.01	0.01	400	27
0.01	0.01	400	28
0.01	0.01	400	29
0.01	0.01	400	30
0.01	0.01	400	31
0.01	0.01	400	32
0.01	0.01	400	33
0.01	0.01	400	34
0.01	0.01	400	35
0.01	0.01	400	36
0.01	0.01	400	37
0.01	0.01	400	38
0.01	0.01	400	39
0.01	0.01	400	40
0.01	0.01	400	41
0.01	0.01	400	42
0.01	0.01	400	43
0.01	0.01	400	44
0.01	0.01	400	45
0.01	0.01	400	46
0.01	0.01	400	47
0.01	0.01	400	48
0.01	0.01	400	49
0.01	0.01	400	50
0.01	0.01	500	1
0.01	0.01	500	2
0.01	0.01	500	3
0.01	0.01	500	4
0.01	0.01	500	5
0.01	0.01	500	6
0.01	0.01	500	7
0.01	0.01	500	8
0.01	0.01	500	9
0.01	0.01	500	10
0.01	0.01	500	11
0.01	0.01	500	12
0.01	0.01	500	13
0.01	0.01	500	14
0.01	0.01	500	15
0.01	0.01	500	16
0.01	0.01	500	17
0.01	0.01	500	18
0.01	0.01	500	19
0.01	0.01	500	20
0.01	0.01	500	21
0.01	0.01	500	22
0.01	0.01	500	23
0.01	0.01	500	24
0.01	0.01	500	25
0.01	0.01	500	26
0.01	0.01	500	27
0.01	0.01	500	28
0.01	0.01	500	29
0.01	0.01	500	30
0.01	0.01	500	31
0.01	0.01	500	32
0.01	0.01	500	33
0.01	0.01	500	34
0.01	0.01	500	35
0.01	0.01	500	36
0.01	0.01	500	37
0.01	0.01	500	38
0.01	0.01	500	39
0.01	0.01	500	40
0.01	0.01	500	41
0.01	0.01	500	42
0.01	0.01	500	43
0.01	0.01	500	44
0.01	0.01	500	45
0.01	0.01	500	46
0.01	0.01	500	47
0.01	0.01	500	48
0.01	0.01	500	49
0.01	0.01	500	50
